SongNumber,SongID,Title,ArtistName,Duration,Year,AlbumID,AlbumName,ArtistID,ArtistLongitude,ArtistLatitude,ArtistLocation,KeySignature,Tempo,TimeSignature,Loudness,Mode,Segments_nb,Sections_nb,Beats_nb,Bars_nb,Tatums_nb,Artist_Familiarity,Artist_Terms,Danceability,Song_Hotness,Artist_Hotness
7676,"b'SOACQYL12AB018B92A'","b'Mauna Loa (Vocal)'","b'Cyril Pahinui'",458.91873,0,818161,"b'Night Moon - Po Mahina'","b'ARXBM4N1187B98ECA5'",-157.7197,21.34765,"b'Waimanalo HI'",10,130.974,1,-11.688,1,1411,26,979,979,1957,0.4230183445180617,26,0.0,nan,0.3098115084339827
7677,"b'SORTLYF12A8C1461FC'","b'Michaelangelo'","b'23rd Turnoff'",143.80363,2001,431153,"b'The Psychedelic Scene'","b'AR44SDE1187FB4DC8A'",,,"b''",4,91.118,1,-11.688,1,503,8,215,215,431,0.3073226627395018,7,0.0,nan,0.0
7678,"b'SOCIEFE12AB0183821'","b"Since You're In Love"","b'Jesse Malin'",260.62322,2004,358049,"b'Mercury Retrograde'","b'ARE0OLY1187B9AD19F'",-73.80817,40.79263,"b'Whitestone Queens NY'",1,120.648,4,-7.435,1,857,13,528,128,1057,0.7550413499986275,42,0.0,0.439202489315343,0.4585920249078077
7679,"b'SOZDQDQ12AB017DBA7'","b'Lost (Actress Remix)'","b'Various Production'",366.23628,2008,333413,"b'Versus'","b'ARSJ46X1187FB4A62A'",,,"b''",1,118.519,4,-12.988,1,1537,14,726,181,726,0.5470407067148041,48,0.0,nan,0.3451094870859595
7680,"b'SOCNRZP12AB0182DC6'","b'Silent Night'","b'Old Soul'",85.99465,2008,550584,"b'Redeye 2008 Holiday Sampler'","b'AR5K5P91187FB41FE2'",,,"b''",0,135.044,4,-5.933,1,252,6,196,48,392,0.5061142986263196,13,0.0,nan,0.3319067224278851
7681,"b'SOOQRDY12A8C13A8DF'","b"Breakin' It"","b'Mindy McCready'",200.38485,1996,296856,"b'Ten Thousand Angels'","b'ARZL6CE1187FB3F264'",-81.54106,27.9758,"b'Fort Meyers FL'",1,153.849,4,-7.365,1,688,12,492,122,983,0.6792921844437226,21,0.0,0.5114243256864599,0.4318827563379648
7682,"b'SOUKKXH12A8C134151'","b'First You Cry'","b"Lil' Band O' Gold"",312.842,2000,600433,"b"Lil' Band O Gold"","b'AR07HWO1187B9A2189'",,,"b''",10,142.709,3,-13.535,1,776,16,727,241,727,0.3562783133800606,47,0.0,0.28430193992096386,0.0
7683,"b'SOAHRLX12A58A7C372'","b'A Little Louder'","b'DJ Icey'",356.41424,2003,725530,"b'A Little Louder'","b'ARHP6H31187FB4A38C'",-81.54106,27.9758,"b'Florida'",0,135.99,1,-7.36,1,1362,13,801,801,1603,0.6823206111515216,45,0.0,nan,0.4331265875624821
7684,"b'SORFIYS12A8C13C750'","b"She's A Go"","b'Tum Tum / Double T / LiL Ronnie'",214.02077,2007,113008,"b'Eat Or Get Ate'","b'AR1VCLT1187FB4C8AC'",,,"b''",7,155.389,4,-5.239,1,963,13,546,135,1091,0.592494980055643,14,0.0,nan,0.35062894689721674
7685,"b'SOCKJZY12AF72AC273'","b'Too Big'","b'Suzi Quatro'",200.202,1974,25326,"b'The Very Best Of'","b'AR6UVLC1187B9B4D4C'",-83.04792,42.33168,"b'Detroit MI'",4,114.638,4,-8.28,0,779,8,378,94,1134,0.6273614470848322,14,0.0,nan,0.40664264869909944
7686,"b'SOKJPZX12A8AE45D50'","b'All the Way'","b'Gloria'",219.24526,0,136111,"b'People like you and me'","b'AR41ESB1187FB360B1'",25.48312,42.7316,"b'BG'",1,132.834,1,-7.714,0,832,8,473,473,947,0.6740231561759062,45,0.0,nan,0.441537878476653
7687,"b'SOTPHGF12A8C142844'","b'No You Girls'","b'Franz Ferdinand'",428.45995,2009,407576,"b'No You Girls'","b'ARYVO9V1187B9B1FC6'",,,"b'Glasgow Scotland'",2,119.943,4,-12.686,1,1785,11,852,212,1704,0.803220003089842,18,0.0,nan,0.57137656159105
7688,"b'SOGFEYF12A6310DF58'","b'Sucker'","b'New Found Glory'",172.22485,2000,92,"b'New Found Glory'","b'ARH9HS41187FB5BC6F'",,,"b'Coral Spring FL'",6,125.307,4,-5.072,1,541,4,377,94,754,0.8918537796888409,14,0.0,0.6465363605324098,0.5482282091918806
7689,"b'SOQSEBZ12AB017E984'","b'Just Between The Two Of Us'","b'Charlie Louvin'",179.30404,0,124881,"b"Less And Less And I Don't Love You Anymore"","b'ARUVPZF1187FB4880D'",,,"b'Tennessee'",5,41.874,4,-12.986,1,592,6,125,11,497,0.4002960349203375,15,0.0,0.2685056811390411,0.39134245187534317
7690,"b'SOEOIMK12A58A76E52'","b'Seni Unuturum'","b'Ebru G\xc3\xbcndes'",248.99873,2006,164583,"b'Ka\xc3\xa7ak'","b'ARU0XZY1187FB4002B'",,,"b''",8,120.055,4,-7.622,0,984,13,483,120,967,0.514046804628371,13,0.0,0.2998774882739778,0.3892823805241289
7691,"b'SOFTBCN12A8C13AAC1'","b'Less Is More'","b'Roni Size'",373.86404,0,216081,"b'Roni Size Reprazent - New Forms2'","b'AR2NJG71187FB5203E'",,,"b'Bristol England'",0,109.703,5,-6.594,1,1637,17,700,132,1399,0.6741604753853119,43,0.0,0.34580223396532944,0.4784907329726669
7692,"b'SORATFS12AAFF4074B'","b'Blackfoot Allstars'","b'Blackfoot'",232.85506,0,618793,"b'Westcoast Lyricist Lounge'","b'ARKE7ZQ1187FB504BB'",,,"b'Jacksonville FL'",2,97.003,4,-5.965,1,959,8,372,92,743,0.6042965872663661,34,0.0,0.0,0.437987748288433
7693,"b'SODRPTE12A58A7BE10'","b'I Like The Way'","b'Tommy James And The Shondells'",161.85424,1967,60341,"b'Anthology'","b'ARLDW2Y1187B9B544F'",-84.19444,39.75911,"b'Dayton OH'",0,100.191,4,-13.961,1,569,8,264,65,527,0.620392055892929,49,0.0,0.5571877675186344,0.3906605227228718
7694,"b'SOYMUVZ12AB018044B'","b'What You Made Me (Ugli)'","b'Ghost Machine'",201.29914,2005,463170,"b'Ghost Machine'","b'ARLGLI61187FB4693E'",,,"b''",5,160.057,4,-4.428,1,626,10,535,133,1069,0.5937786413028058,19,0.0,0.7362650350086244,0.40928088377272526
7695,"b'SOTPLEJ12A8C13BE58'","b'Wameru  (LP Version)'","b'Shelly Manne'",177.47546,2002,110361,"b'Daktari'","b'AR4R84C1187FB3EC16'",-74.00712,40.71455,"b'New York NY'",3,141.743,3,-16.017,0,615,7,403,133,807,0.47432901969918567,40,0.0,nan,0.3471348826880184
7696,"b'SOEYKSX12A8AE473AF'","b'Kill Me With Your Heart'","b'Fastway'",302.15791,1986,280165,"b'Waiting For The Roar'","b'ARZ4UWR1187FB41898'",,,"b''",9,133.393,4,-8.513,0,939,10,659,164,1319,0.5688973465709722,30,0.0,0.4454545254934259,0.37498664602963555
7697,"b'SOVMWGE12AB0181459'","b'I Can\x19t Fight This'","b'Marco Demark feat. Peter Millwood'",521.56036,0,552044,"b'I Can\x19t Fight This'","b'ARPP6J4119B8668086'",,,"b''",2,128.006,4,-8.274,1,2780,16,1092,272,2184,0.5018850833775774,24,0.0,nan,0.35978005309875477
7698,"b'SOOXGGZ12AF72A0E9B'","b'Da Shit'","b'The Game'",323.082,0,351500,"b"Doctor's Advocate"","b'ARPBTRI1187FB52457'",,,"b''",7,172.453,4,-2.253,1,1225,12,924,230,1847,0.9279859311075224,22,0.0,nan,0.599859524967033
7699,"b'SOOFUMT12A8C133296'","b'We March To The Beat Of Indifferent Drum'","b'NOFX'",158.11873,2006,239879,"b"Wolves In Wolves' Clothing"","b'AR06EB01187FB40150'",,,"b'Berkeley CA'",4,94.898,3,-4.795,0,656,7,243,80,974,0.5611312133260722,19,0.0,nan,0.5542914890128156
7700,"b'SODESIY12A6701FD88'","b'We Heart Billville (LP Version)'","b'The Firesign Theatre'",108.25098,0,13411,"b'Boom Dot Bust'","b'ARELA4P1187B991507'",-100.07715,31.1689,"b'Texas'",2,57.308,4,-17.074,1,409,6,104,10,413,0.4803052762758456,19,0.0,0.0,0.287731467837425
7701,"b'SOKXYUW12A8C140229'","b'Check On It'","b'Beyonc\xc3\xa9 feat. Slim Thug'",211.17342,2005,440979,"b'Check On It'","b'AR65K7A1187FB4DAA4'",,,"b''",11,110.695,5,-4.293,0,1018,10,386,76,1158,0.8894607253481954,28,0.0,0.7295154739296363,0.6120672682978017
7702,"b'SOCJLPU12AB01890F6'","b'Was Ich Von Mir Denke'","b'Der Plan'",213.91628,0,711626,"b'Geri Reig Und Normalette Surprise'","b'ARE08BN1187B98FCA3'",,,"b''",11,99.348,4,-17.241,0,698,10,352,87,704,0.4962240848472056,49,0.0,0.3603705827121406,0.3472497167251076
7703,"b'SOJODUO12A6D4F69CD'","b'Kill Niggaz'","b'Slick Rick'",169.69098,1999,50686,"b'The Art Of Storytelling'","b'ARUMGZN1187FB37125'",,,"b'London England'",4,92.551,3,-6.669,1,756,8,262,86,524,0.6703727837998866,33,0.0,0.6089329463779882,0.4789857129812936
7704,"b'SOKERIO12AB018A550'","b'Across The Universe'","b'6CycleMind'",267.38893,0,569025,"b'Home'","b'AR8GEH21187FB4F83E'",121.02183,14.56298,"b'Metro Manila'",1,74.068,4,-7.604,1,766,11,329,81,657,0.4641019819994702,6,0.0,0.21204540548371908,0.3265165574706309
7705,"b'SOWIGGR12A6D4F6CC4'","b'Bonus Beats (2002 Digital Remaster)'","b'N.W.A.'",183.14404,0,26252,"b'Straight Outta Compton (2002 Digital Remaster) (Explicit)'","b'ARSL5SP1187B9A7AE0'",-118.24532,34.05349,"b'Compton California USA.'",0,96.171,4,-9.385,1,794,4,289,72,577,0.7477086693197713,17,0.0,0.2383448468293824,0.5204078597263393
7706,"b'SOECCRJ12AB017F089'","b'Where Would You Start? (From Harry)'","b'Catherine Howe'",257.14893,0,495430,"b'Harry / Silent Mother Nature'","b'AR0OEYB1187FB4A81E'",-1.20788,53.93063,"b'Yorkshire England'",9,121.452,4,-14.166,1,646,8,507,126,1015,0.4217922530276164,14,0.0,0.0,0.31920972076720344
7707,"b'SOPDFZR12AB018875F'","b"Breakin' Dishes"","b'Rihanna'",199.6273,2007,371487,"b'Good Girl Gone Bad: The Remixes'","b'ARKU3Z61187FB51DCA'",-59.59895,13.11199,"b'St Michael Barbados '",11,127.908,4,-6.194,0,983,11,419,104,839,0.9178639058476191,29,0.0,nan,0.9082026192084819
7708,"b'SOCDRTL12AB017E541'","b'Chateau Strut'","b'Doyle Bramhall'",235.59791,2007,539725,"b'Is It News'","b'AREV0ZO1187B997221'",-96.7954,32.77815,"b'Dallas TX'",1,147.066,4,-8.693,1,857,10,565,140,1129,0.6285601559358945,17,0.0,0.0,0.29296817047544627
7709,"b'SOKRHQK12AB018CCC0'","b'Push Push'","b'Kat Deluna / Akon'",188.96934,0,803821,"b'Push Push'","b'ARZ33PH1187FB52F58'",,,"b''",11,130.073,4,-4.87,0,708,7,405,100,811,0.727030782206353,39,0.0,0.7365265780905584,0.530321954826795
7710,"b'SOEXVLC12AB018AAE6'","b'Gut Rot'","b'Fudge Tunnel'",235.7024,1991,681552,"b'In A Word'","b'AR05VW21187FB407B4'",-1.14392,52.94922,"b'Nottingham'",9,80.624,5,-12.422,1,780,12,316,58,949,0.5266460549313882,43,0.0,0.4649239941807177,0.3523420130063612
7711,"b'SONNXNM12A8C135EC1'","b"The Three X's"","b'Electric O & Ishkan'",304.09098,0,246515,"b'Cock Dynamiks: Sensual Canadian Hip-Hop'","b'ARUHGHL1187B9A8C08'",,,"b'Singapore'",6,88.985,4,-9.464,1,1395,12,445,110,1778,0.41348398918192963,18,0.0,nan,0.2976647551532353
7712,"b'SONOMUN12A67020B06'","b'The Only One I Trust'","b'City High'",256.33914,2001,15590,"b'City High'","b'ARW9SN11187FB52D0D'",,,"b''",2,92.922,3,-10.426,0,941,12,396,125,791,0.6453169736181555,33,0.0,nan,0.40109025366153533
7713,"b'SOESGIR12A8AE4855D'","b'Have U Own Things'","b'Chico'",179.09506,0,185849,"b'Riddim Driven: Career'","b'ARO32TC1187FB39461'",-85.97874,35.83073,"b'Tennessee'",10,127.839,3,-7.91,0,828,8,386,125,772,0.504447582619328,35,0.0,nan,0.36648330175813837
7714,"b'SOZWAMN12AB018234D'","b"Let's Stay Together (Together Forever)"","b'RUN-DMC Featuring Jagged Edge'",197.77261,2001,404398,"b'Crown Royal'","b'ARX9YIP1187B98A656'",,,"b''",2,108.069,4,-8.689,0,801,8,354,88,708,0.6869889546292448,38,0.0,0.5535045256520116,0.6066301517291853
7715,"b'SOWWYSD12A8C13BD9B'","b'To the Lions'","b'Converge'",220.49914,2006,204276,"b'No Heroes'","b'ARYOPH81187B98AEED'",-73.94888,40.65507,"b'Boston Brooklyn USA'",8,110.631,4,-3.884,1,449,4,353,87,707,0.8105062052254818,65,0.0,0.6212916535560213,0.5311570630615232
7716,"b'SOFIORO12A6701E97A'","b'Aneurysm'","b'Nirvana'",271.69914,0,14329,"b'From The Muddy Banks Of The Wishkah'","b'ARH3S5S1187FB4F76B'",,,"b'London England'",7,137.231,4,-4.734,1,611,8,626,156,1251,0.8258053861924912,32,0.0,nan,0.6613829243380245
7717,"b'SOIJNPP12AB0186036'","b'So Do I'","b'Arthur Tracy'",165.642,1993,564601,"b'Street Singer'","b'ARMBDNQ1187FB3F3EC'",28.39131,46.97933,"b'Kamenetz-Podolsk Moldavia'",0,123.924,7,-19.212,1,379,7,321,43,321,0.27443294790503525,11,0.0,nan,0.26622953991263976
7718,"b'SOJCXNZ12A8C143C36'","b'In The Midnight Hour'","b'Cross Country'",193.64526,2009,473726,"b'Cross Country'","b'ARN1J741187B99EFB9'",-121.07887,38.8962,"b'Auburn CA'",4,81.95,1,-13.485,1,510,9,259,259,518,0.37519566432187923,10,0.0,0.4051157216913865,0.3557078670042176
7719,"b'SOITNRQ12AB01884D3'","b'Vos plaintes_ vos regrets_ augmentent mon supplice'","b'Juan Diego Fl\xc3\xb3rez / Orquesta Sinf\xc3\xb3nica de Madrid / Jes\xc3\xbas L\xc3\xb3pez-Cobos'",35.44771,0,774717,"b'Gluck: Orf\xc3\xa9e et Euridice'","b'AR4B1LP1187FB55C83'",,,"b''",7,70.886,7,-22.694,1,101,2,39,3,79,0.42960301672957957,25,0.0,nan,0.3704411547389419
7720,"b'SONDPLZ12A8C13270C'","b'Mississippi Boweavil Blues'","b'Charley Patton'",191.11138,1929,190889,"b'Charley Patton Vol. 1 (1929)'","b'ARTDUXM1187B9899ED'",-90.60536,32.33112,"b'Edwards MS'",6,114.177,7,-14.873,1,623,5,356,49,711,0.5743000682773265,42,0.0,nan,0.3755935825851729
7721,"b'SOWOAZS12A8C14159D'","b'Interplanetary Party'","b'Santana'",246.72608,0,385333,"b'Ultimate Santana'","b'ARB054P1187B9AD32E'",-122.42005,37.77916,"b'San Francisco California'",9,84.014,1,-4.146,0,950,10,342,342,1026,0.8037219349782518,18,0.0,0.6484255662257681,0.6277651347772472
7722,"b'SOBXHFD12A8C13B1B9'","b'Lost'","b'Roger Sanchez'",532.37506,2006,107850,"b'Lost'","b'ARA65601187FB57BD9'",-74.00712,40.71455,"b'New York NY'",7,127.929,5,-11.049,0,3016,16,1127,224,2255,0.7186723497523851,44,0.0,nan,0.45164840732197026
7723,"b'SOKYJYU12AB0186429'","b'You Found Me'","b'The Fray'",240.56118,2008,569195,"b"NOW That's What I Call Music_ Vol. 31"","b'AR4EQ231187B99368F'",-104.99226,39.74001,"b'Denver CO'",11,151.983,4,-6.093,1,671,8,587,146,1173,0.852699664161011,12,0.0,0.3998995477419903,0.6613493642822156
7724,"b'SOILLHT12AB0186215'","b'Ma Zui'","b'Candy Lo'",247.58812,0,551104,"b'Upclose Candy Lo'","b'AR126G61187B9B88A6'",,,"b''",2,105.78,4,-8.006,1,841,12,433,107,866,0.48446304405210033,23,0.0,nan,0.3425370031626706
7725,"b'SOOVRAK12AB017CB42'","b'Ride The Storm'","b'Epitaph'",247.14404,0,538761,"b'Dancing With Ghosts'","b'ARORFTD1187B99F7D4'",,,"b'\xe5\x8f\xb0\xe5\x8c\x97 Taiwan'",4,81.887,4,-5.67,0,652,10,334,83,669,0.708368203707397,29,0.0,0.22797520363460402,0.44292454350572885
7726,"b'SOWAXWW12A8C139F60'","b'The Roof Song'","b'Mr Brown'",266.44853,0,161949,"b'Liar Liar'","b'ARQMTJR1187FB42BB5'",-89.87374,32.58507,"b'Mississippi Gulf Coast'",11,79.993,4,-7.176,1,715,9,352,87,703,0.5649794743257729,34,0.0,nan,0.0
7727,"b'SOVFFVM12AB0186705'","b'Marie Marie'","b'Wendo Kolosoy'",397.76608,1993,567667,"b'The Very Best of Congolese Rumba : The Kinshasa-Abidjan Sessions (le meilleur de la rumba congolais'","b'ARE8MZ81187B9AB2A3'",,,"b''",0,81.249,3,-6.819,1,1592,16,538,169,1615,0.3794844584618849,18,0.0,0.21508031850922793,0.2971856866430323
7728,"b'SOJHYOF12A8C131DDE'","b'Nothing But Sky [Outro] (Album Version)'","b'Jaci Velasquez'",62.27546,2008,242080,"b'Love Out Loud'","b'ARSM2YU1187B99D602'",,,"b''",10,104.064,4,-7.255,1,284,4,106,26,212,0.5906595503662657,34,0.0,0.2544812924844928,0.38171567827444797
7729,"b'SOUBPPN12A67AD85BB'","b'Someday My Luck Will Change'","b'Clarence "Gatemouth" Brown'",333.37424,1995,67219,"b'The Man'","b'ARBU6D71187B9B5319'",-93.58068,30.19145,"b'Vinton LA'",5,89.015,3,-9.888,0,1028,16,491,157,983,0.5756865010660667,41,0.0,0.21508031850922793,0.3829764579671415
7730,"b'SOEPMHW12AB018859A'","b'Ulan Bator Girls'","b'Leningrad Cowboys'",195.5522,1996,642781,"b'Go space'","b'ARE0OI31187FB3DCA2'",,,"b''",9,169.938,4,-7.497,1,663,7,545,135,1090,0.5969614780150876,48,0.0,0.4137398358601097,0.3922726184246472
7731,"b'SORJLST12AB017F540'","b'Eager (Live)'","b'Pete Philly & Perquisite'",269.40036,0,351106,"b'Mystery Repeats - The Live Edition'","b'ARIPNAN1187FB3E577'",,,"b'Amsterdam The Netherlands'",11,104.57,4,-7.307,0,1199,14,486,116,972,0.5390095297102315,40,0.0,0.0,0.43378066912791974
7732,"b'SOCFLRU12AB018B0E2'","b'Al Final'","b'KALIMBA'",297.63873,2009,662932,"b'Amar y Querer (Homenaje a Las Grandes Canciones)'","b'AR6GJDZ1187B991E46'",-99.13285,19.4319,"b'Mexico City Mexico'",10,65.246,4,-5.985,1,951,12,325,64,974,0.6978878220170739,31,0.0,0.4507622416414992,0.43514467167760446
7733,"b'SOYPMAY12A6D4F84A5'","b'So In Love'","b'Renee Rosnes'",396.32934,0,25641,"b'With A Little Help From My Friends'","b'AR553M51187B98BCE7'",-104.59518,50.44801,"b'Regina Saskatchewan Canada'",7,100.89,4,-19.697,0,1322,16,663,164,1326,0.43821309397873004,23,0.0,0.0,0.32501837637078207
7734,"b'SODOKFV12A58A7B924'","b'I Luv Dat Too'","b'D.O.W.N.'",226.69016,0,256234,"b'Southern Slang'","b'ARG3UX61187B9AC05A'",,,"b''",11,90.997,4,-8.329,1,1109,8,341,84,1361,0.7411328018082258,19,0.0,0.0,0.5425339931632684
7735,"b'SOHNNXG12AB0187669'","b'Help Me Make It Through the Night'","b'Charley Pride'",172.09424,2002,580920,"b'The Pride of Country'","b'ARMWZF41187FB387F9'",,,"b'Sledge MS'",0,76.98,4,-13.551,1,478,6,215,50,430,0.5807987776815935,41,0.0,nan,0.3893417519104193
7736,"b'SOOIWMK12A6D4F6972'","b'The Beat Of My Heart'","b'Eliane Elias'",138.39628,2000,25267,"b'Everything I Love'","b'ARGMXQW1187FB54C34'",-46.65466,-23.56287,"b'Sao Paulo Brazil'",10,83.219,4,-21.304,0,557,7,186,46,372,0.6697261875661445,49,0.0,0.259114383359274,0.42791424698295477
7737,"b'SOTDRNJ12A8C137751'","b'Stir The Gift'","b'Deitrick Haddon'",199.07873,2004,295592,"b'Crossroads'","b'AR4Y1BM1187B99A1EF'",,,"b''",7,139.543,4,-7.077,1,720,10,461,114,922,0.6736538853218988,22,0.0,0.37598430150044215,0.4616796330890852
7738,"b'SOUYAQM12A8C13802C'","b"Doesn't Get Much Better"","b'Kyle Riabko'",211.53914,2005,292355,"b'Before I Speak'","b'ARJV9031187B9AAFA1'",-84.75627,49.38426,"b'CANADA - Ontario'",11,102.034,4,-4.618,0,974,7,353,87,706,0.6183183690045203,25,0.0,0.6010343171294994,0.4042113654865552
7739,"b'SOITOFS12A81C21D00'","b'Camino'","b'Gipsy Kings'",303.09832,1989,674246,"b'Gipsy Kings / Mosaique / Este mundo'","b'AR2UQQ51187B9AC816'",,,"b'Arles France'",2,91.846,4,-11.273,0,1514,11,457,113,1829,0.7104456223870355,21,0.0,0.6755467280259198,0.5406306862249688
7740,"b'SOSXRMA12A8C142E43'","b'Andale'","b'Los Traileros Del Norte'",152.89424,0,615314,"b'A Todo Terreno'","b'ARGUAHS11F50C4CF7D'",,,"b''",0,94.895,4,-8.263,1,764,8,235,58,940,0.4848983053454624,8,0.0,0.26586104921065007,0.3010940912365588
7741,"b'SODMJQQ12CF4E25877'","b'Mary Had A Little Lamb'","b'Stevie Ray Vaughan And Double Trouble'",166.73914,1988,405566,"b'Texas Flood'","b'ART3O5Z1187B9AB043'",-96.7954,32.77815,"b'Dallas TX'",8,122.546,4,-14.373,1,557,5,335,83,671,0.7830371095483493,11,0.0,nan,0.544257505724526
7742,"b'SOOGNYW12AB0184EB6'","b'Happy To Meet & Sorry To Part'","b'S\xc3\xa9amus Ennis'",150.56934,0,648542,"b'The Wandering Minstrel'","b'ARMZ4SJ1187FB4657B'",,,"b'Finglas Ireland'",1,130.402,4,-17.17,1,457,8,316,77,316,0.4684493453313319,18,0.0,nan,0.3071950178281231
7743,"b'SOURQCZ12AC468CA6C'","b"Travelin' Blues"","b'Roy Brown'",229.51138,0,778981,"b'Blues In My Shoes'","b'AR6KK741187B98C9E9'",,,"b'New Orleans LA'",1,159.356,3,-15.93,1,658,11,598,199,598,0.46359371861967325,40,0.0,0.0,0.36773193521021486
7744,"b'SOMQFTE12AB0188B21'","b'Matti Ja Teppo'","b'Jope Ruonansuu'",216.63302,2009,563754,"b'Kunnioittaen-Yhden miehen tribuutti'","b'ARW1WST1187FB384DA'",,,"b''",4,127.968,4,-7.714,0,866,10,448,111,896,0.4643625908988418,26,0.0,nan,0.41784614771379464
7745,"b'SOKSINK12A8C13CB9B'","b'Het Spongebob Squarepants Lied'","b'Spongebob Squarepants'",144.61342,0,307387,"b'Het Spongebob Squarepants Lied'","b'ARJS05S1187FB58F3A'",,,"b'LOS ANGELES California'",7,125.261,4,-8.597,1,570,7,292,72,583,0.6229994632226729,34,0.0,0.30416950343527516,0.4589355705224475
7746,"b'SOCVHTO12A8C1354C6'","b'Pleas Made Against Stasis'","b'AZ'",134.81751,0,200287,"b'Music for Scattered Brains'","b'ARKQ9JM1187FB57521'",,,"b'Oakland CA'",0,36.802,1,-24.904,0,334,5,83,83,418,0.6406959207035972,39,0.0,0.0,0.4496026559738531
7747,"b'SOVXXAI12AB0186C66'","b'La vida (Jp Candela & Vlada Asanin club mix)'","b'Carlos Jimenez_ J Elvira_ Oliversam'",367.46404,0,678070,"b'Club_ Crucial and Crossover'","b'ARORDXJ122ECCBB264'",,,"b'NY - New York City'",5,0.0,3,-11.861,0,2308,19,0,0,0,0.5034037889743886,14,0.0,0.0,0.32573625894250924
7748,"b'SOYNFCY12AB0182632'","b'Big Leg Woman Gets My Pay'","b'Blind Boy Fuller'",162.29832,1991,653217,"b'Sweet Honey Hole'","b'ARUNYOW1187FB43F2A'",-80.07691,34.96578,"b'Wadesboro NC'",2,172.703,4,-18.745,0,646,8,466,115,932,0.5412311890070843,40,0.0,nan,0.3601702712487263
7749,"b'SOENDEG12AB01887F5'","b'Heavy Waist Line'","b'Tyrone Taylor'",161.61914,0,420152,"b'Reggae Anthology: Joe Gibbs - Scorchers From The Mighty Two'","b'ARUBX2Y1187B99CD25'",,,"b''",11,102.637,5,-11.879,0,746,7,275,54,824,0.4320747960152752,19,0.0,0.0,0.29939278719775364
7750,"b'SOSUEYB12A6D4FBF7E'","b'So Ist Das Nun Mal'","b'Andreas Dorau'",312.94649,1997,126060,"b'Compact Disco Volume Two - Ladomat 2000'","b'ARGR98V1187FB3A1B9'",,,"b''",7,84.994,1,-11.188,1,1559,11,442,442,1327,0.5017859682743673,50,0.0,0.38293509007501925,0.3824265842017741
7751,"b'SOMNEWY12A8C1448D2'","b'Bumbling Along'","b'Nino Nardini'",33.20118,2001,613587,"b"Luke Vibert's Nuggets"","b'ARJ87C21187B99B9D4'",,,"b''",0,88.678,1,-8.837,1,135,2,43,43,130,0.3995103920704494,38,0.0,0.368413732666965,0.3237553945515314
7752,"b'SOTXLGG12AB01870EB'","b'Brighten Your Night With My Day'","b'James Taylor'",153.28608,0,774619,"b'Listen With James'","b'ARSF0K11187B9AF319'",,,"b'London England'",9,79.499,4,-26.024,1,386,9,194,48,388,0.8265136285539465,11,0.0,0.39200877147130697,0.6282283873127827
7753,"b'SOOSFFJ12A8AE46BA1'","b"Ain't No Right ( LP Version )"","b"Jane's Addiction"",214.54322,1990,136563,"b'Ritual De Lo Habitual'","b'ARQOATR1187B9AE959'",,,"b'Los Angeles CA'",11,139.211,4,-10.451,1,698,9,492,121,983,0.711893841289885,27,0.0,nan,0.5351630421238075
7754,"b'SOMFKGH12AB018A4CF'","b'Demain au menu'","b'Pascal Lejeune'",168.01914,0,680455,"b'Ad\xc3\xa9la\xc3\xafde'","b'ARXVGFI122BCFC908C'",,,"b''",0,113.998,4,-8.701,1,562,7,316,78,948,0.45181683247521454,1,0.0,nan,0.2650315001491513
7755,"b'SOZFGBU12A8C138C3F'","b'Amor A Mi'","b'Ray Vega'",237.06077,0,298495,"b'Geography'","b'ARZPL0P1187FB4C734'",,,"b''",0,96.02,4,-14.002,1,806,10,375,92,750,0.4142120206891181,18,0.0,nan,0.29437701255934495
7756,"b'SODQFWL12A8C140F11'","b'Yellow Moon'","b'Recluse'",436.21832,0,794663,"b'Yellow Moon'","b'ARF9N341187B9B9BFB'",-74.00712,40.71455,"b'NY - New York City'",11,135.039,4,-9.732,0,2614,12,972,242,1945,0.4983991381411617,37,0.0,nan,0.3320590156031927
7757,"b'SOEYNCP12AB01877BD'","b'Jesus'","b'Gran Coquivacoa'",286.45832,0,461564,"b'En Alta Vibracion'","b'ARRXPRY1187B9A8B34'",,,"b''",8,144.03,3,-7.746,1,1179,11,672,223,1344,0.4213760602232756,6,0.0,nan,0.3665278019554403
7758,"b'SOZPIND12A8C1364ED'","b'When I Fall In Love'","b'T.G.Sheppard'",247.87546,0,246671,"b'Timeless'","b'ARLWR721187B9A03C9'",-88.91599,35.82213,"b'Humboldt TN'",2,80.657,5,-10.344,1,563,13,327,58,654,0.44932361520766173,13,0.0,0.0,0.34328188178708335
7759,"b'SOGKAHR12A6701F979'","b'Doubt'","b'The Cure'",67.76118,1981,10684,"b'Faith'","b'ARWA6NT1187FB3F15C'",-0.18703,51.11655,"b'Crawley England'",0,89.32,4,-18.967,1,170,4,98,24,197,0.8119530400982676,11,0.0,nan,0.5789935486635668
7760,"b'SOIBXGH12A8C143C8B'","b'Declaration (This Is It!)'","b'Kirk Franklin'",264.85506,2007,524883,"b'The Fight Of My Life'","b'AR0OQPL1187B9B549A'",,,"b'CATHEDRAL CITY California'",1,104.048,4,-5.015,1,1127,9,461,114,922,0.7520580962372019,13,0.0,0.5633550959773458,0.4863705097457527
